endpoint,year,session_key,file_path,file_size_bytes,modified_time_utc
drivers,2025,10006.0,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/drivers/year=2025/session_key=10006.jsonl,8794,2026-05-19T17:43:08+00:00
drivers,2025,10014.0,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/drivers/year=2025/session_key=10014.jsonl,8794,2026-05-19T17:43:08+00:00
drivers,2025,10022.0,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/drivers/year=2025/session_key=10022.jsonl,8794,2026-05-19T17:43:08+00:00
drivers,2025,10028.0,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/drivers/year=2025/session_key=10028.jsonl,8794,2026-05-19T17:43:09+00:00
drivers,2025,10033.0,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/drivers/year=2025/session_key=10033.jsonl,8794,2026-05-19T17:43:09+00:00
drivers,2025,9858.0,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/drivers/year=2025/session_key=9858.jsonl,8643,2026-05-19T17:43:00+00:00
drivers,2025,9864.0,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/drivers/year=2025/session_key=9864.jsonl,8643,2026-05-19T17:43:00+00:00
drivers,2025,9869.0,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/drivers/year=2025/session_key=9869.jsonl,8643,2026-05-19T17:43:00+00:00
drivers,2025,9877.0,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/drivers/year=2025/session_key=9877.jsonl,8643,2026-05-19T17:43:01+00:00
drivers,2025,9883.0,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/drivers/year=2025/session_key=9883.jsonl,8643,2026-05-19T17:43:01+00:00
drivers,2025,9888.0,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/drivers/year=2025/session_key=9888.jsonl,8643,2026-05-19T17:43:02+00:00
drivers,2025,9896.0,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/drivers/year=2025/session_key=9896.jsonl,8643,2026-05-19T17:43:02+00:00
drivers,2025,9904.0,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/drivers/year=2025/session_key=9904.jsonl,8643,2026-05-19T17:43:02+00:00
drivers,2025,9912.0,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/drivers/year=2025/session_key=9912.jsonl,8643,2026-05-19T17:43:03+00:00
drivers,2025,9920.0,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/drivers/year=2025/session_key=9920.jsonl,8643,2026-05-19T17:43:03+00:00
drivers,2025,9928.0,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/drivers/year=2025/session_key=9928.jsonl,8643,2026-05-19T17:43:04+00:00
drivers,2025,9934.0,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/drivers/year=2025/session_key=9934.jsonl,8643,2026-05-19T17:43:04+00:00
drivers,2025,9939.0,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/drivers/year=2025/session_key=9939.jsonl,8643,2026-05-19T17:43:04+00:00
drivers,2025,9947.0,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/drivers/year=2025/session_key=9947.jsonl,8643,2026-05-19T17:43:05+00:00
drivers,2025,9955.0,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/drivers/year=2025/session_key=9955.jsonl,8643,2026-05-19T17:43:05+00:00
drivers,2025,9963.0,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/drivers/year=2025/session_key=9963.jsonl,8643,2026-05-19T17:43:05+00:00
drivers,2025,9971.0,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/drivers/year=2025/session_key=9971.jsonl,8207,2026-05-19T17:43:06+00:00
drivers,2025,9979.0,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/drivers/year=2025/session_key=9979.jsonl,8643,2026-05-19T17:43:06+00:00
drivers,2025,9987.0,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/drivers/year=2025/session_key=9987.jsonl,8643,2026-05-19T17:43:07+00:00
drivers,2025,9993.0,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/drivers/year=2025/session_key=9993.jsonl,8774,2026-05-19T17:43:07+00:00
drivers,2025,9998.0,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/drivers/year=2025/session_key=9998.jsonl,8774,2026-05-19T17:43:07+00:00
laps,2023,7779.0,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/laps/year=2023/session_key=7779.jsonl,506755,2026-05-19T17:43:10+00:00
laps,2023,7787.0,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/laps/year=2023/session_key=7787.jsonl,520385,2026-05-19T17:43:10+00:00
laps,2023,7953.0,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/laps/year=2023/session_key=7953.jsonl,585201,2026-05-19T17:43:11+00:00
laps,2023,9069.0,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/laps/year=2023/session_key=9069.jsonl,165568,2026-05-19T17:43:11+00:00
laps,2023,9133.0,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/laps/year=2023/session_key=9133.jsonl,633565,2026-05-19T17:44:00+00:00
laps,2023,9140.0,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/laps/year=2023/session_key=9140.jsonl,114775,2026-05-19T17:44:00+00:00
laps,2023,9141.0,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/laps/year=2023/session_key=9141.jsonl,447946,2026-05-19T17:44:01+00:00
laps,2023,9149.0,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/laps/year=2023/session_key=9149.jsonl,704090,2026-05-19T17:44:02+00:00
laps,2023,9157.0,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/laps/year=2023/session_key=9157.jsonl,515249,2026-05-19T17:44:02+00:00
laps,2023,9165.0,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/laps/year=2023/session_key=9165.jsonl,578328,2026-05-19T17:44:03+00:00
laps,2023,9173.0,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/laps/year=2023/session_key=9173.jsonl,474217,2026-05-19T17:44:03+00:00
laps,2023,9181.0,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/laps/year=2023/session_key=9181.jsonl,656705,2026-05-19T17:44:04+00:00
laps,2023,9189.0,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/laps/year=2023/session_key=9189.jsonl,486366,2026-05-19T17:44:04+00:00
laps,2023,9197.0,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/laps/year=2023/session_key=9197.jsonl,607912,2026-05-19T17:44:05+00:00
laps,2023,9204.0,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/laps/year=2023/session_key=9204.jsonl,242763,2026-05-19T17:44:05+00:00
laps,2023,9205.0,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/laps/year=2023/session_key=9205.jsonl,561906,2026-05-19T17:44:06+00:00
laps,2023,9212.0,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/laps/year=2023/session_key=9212.jsonl,193896,2026-05-19T17:44:06+00:00
laps,2023,9213.0,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/laps/year=2023/session_key=9213.jsonl,520471,2026-05-19T17:44:07+00:00
laps,2023,9220.0,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/laps/year=2023/session_key=9220.jsonl,168841,2026-05-19T17:44:07+00:00
laps,2023,9221.0,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/laps/year=2023/session_key=9221.jsonl,528361,2026-05-19T17:44:08+00:00
laps,2024,9472.0,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/laps/year=2024/session_key=9472.jsonl,627120,2026-05-19T17:44:09+00:00
laps,2024,9480.0,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/laps/year=2024/session_key=9480.jsonl,484539,2026-05-19T17:44:09+00:00
laps,2024,9488.0,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/laps/year=2024/session_key=9488.jsonl,518027,2026-05-19T17:44:10+00:00
laps,2024,9496.0,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/laps/year=2024/session_key=9496.jsonl,487596,2026-05-19T17:44:10+00:00
laps,2024,9506.0,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/laps/year=2024/session_key=9506.jsonl,185044,2026-05-19T17:44:11+00:00
laps,2024,9507.0,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/laps/year=2024/session_key=9507.jsonl,597390,2026-05-19T17:44:12+00:00
