endpoint,year,session_key,output_path,record_count,status,error_message,ingestion_timestamp_utc,manifest_source
pit,2023,9173.0,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/pit/year=2023/session_key=9173.jsonl,43,success,,2026-05-19T17:46:07+00:00,original
pit,2023,9181.0,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/pit/year=2023/session_key=9181.jsonl,38,success,,2026-05-19T17:46:07+00:00,original
pit,2023,9189.0,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/pit/year=2023/session_key=9189.jsonl,31,success,,2026-05-19T17:46:07+00:00,original
pit,2023,9197.0,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/pit/year=2023/session_key=9197.jsonl,37,success,,2026-05-19T17:46:08+00:00,original
pit,2023,9205.0,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/pit/year=2023/session_key=9205.jsonl,67,success,,2026-05-19T17:46:09+00:00,original
pit,2023,9213.0,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/pit/year=2023/session_key=9213.jsonl,36,success,,2026-05-19T17:46:09+00:00,original
pit,2023,9220.0,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/pit/year=2023/session_key=9220.jsonl,3,success,,2026-05-19T17:46:10+00:00,original
pit,2023,9221.0,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/pit/year=2023/session_key=9221.jsonl,54,success,,2026-05-19T17:46:10+00:00,original
pit,2024,9472.0,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/pit/year=2024/session_key=9472.jsonl,43,success,,2026-05-19T17:46:10+00:00,original
pit,2024,9550.0,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/pit/year=2024/session_key=9550.jsonl,45,success,,2026-05-19T17:47:00+00:00,original
pit,2024,9558.0,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/pit/year=2024/session_key=9558.jsonl,45,success,,2026-05-19T17:47:01+00:00,original
pit,2024,9566.0,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/pit/year=2024/session_key=9566.jsonl,40,success,,2026-05-19T17:47:01+00:00,original
pit,2024,9574.0,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/pit/year=2024/session_key=9574.jsonl,34,success,,2026-05-19T17:47:01+00:00,original
pit,2024,9582.0,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/pit/year=2024/session_key=9582.jsonl,26,success,,2026-05-19T17:47:02+00:00,original
pit,2024,9590.0,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/pit/year=2024/session_key=9590.jsonl,30,success,,2026-05-19T17:47:02+00:00,original
pit,2024,9598.0,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/pit/year=2024/session_key=9598.jsonl,22,success,,2026-05-19T17:47:02+00:00,original
pit,2024,9606.0,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/pit/year=2024/session_key=9606.jsonl,23,success,,2026-05-19T17:47:03+00:00,original
pit,2024,9617.0,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/pit/year=2024/session_key=9617.jsonl,23,success,,2026-05-19T17:47:04+00:00,original
pit,2024,9625.0,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/pit/year=2024/session_key=9625.jsonl,21,success,,2026-05-19T17:47:04+00:00,original
pit,2024,9636.0,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/pit/year=2024/session_key=9636.jsonl,35,success,,2026-05-19T17:47:05+00:00,original
pit,2024,9644.0,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/pit/year=2024/session_key=9644.jsonl,39,success,,2026-05-19T17:47:05+00:00,original
pit,2024,9654.0,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/pit/year=2024/session_key=9654.jsonl,2,success,,2026-05-19T17:47:05+00:00,original
pit,2024,9655.0,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/pit/year=2024/session_key=9655.jsonl,60,success,,2026-05-19T17:47:06+00:00,original
pit,2024,9662.0,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/pit/year=2024/session_key=9662.jsonl,28,success,,2026-05-19T17:47:06+00:00,original
pit,2024,9672.0,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/pit/year=2024/session_key=9672.jsonl,1,success,,2026-05-19T17:47:07+00:00,original
pit,2024,9673.0,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/pit/year=2024/session_key=9673.jsonl,40,success,,2026-05-19T17:47:07+00:00,original
pit,2025,9693.0,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/pit/year=2025/session_key=9693.jsonl,82,success,,2026-05-19T17:47:07+00:00,original
pit,2025,9839.0,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/pit/year=2025/session_key=9839.jsonl,27,success,,2026-05-19T17:47:08+00:00,original
pit,2025,9845.0,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/pit/year=2025/session_key=9845.jsonl,3,success,,2026-05-19T17:47:08+00:00,original
pit,2025,9850.0,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/pit/year=2025/session_key=9850.jsonl,41,success,,2026-05-19T17:47:08+00:00,original
pit,2025,9858.0,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/pit/year=2025/session_key=9858.jsonl,23,success,,2026-05-19T17:47:09+00:00,original
pit,2025,9864.0,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/pit/year=2025/session_key=9864.jsonl,19,success,,2026-05-19T17:47:09+00:00,original
pit,2025,9869.0,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/pit/year=2025/session_key=9869.jsonl,37,success,,2026-05-19T17:47:10+00:00,original
pit,2025,9877.0,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/pit/year=2025/session_key=9877.jsonl,27,success,,2026-05-19T17:47:10+00:00,original
pit,2025,9883.0,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/pit/year=2025/session_key=9883.jsonl,3,success,,2026-05-19T17:47:10+00:00,original
pit,2025,9888.0,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/pit/year=2025/session_key=9888.jsonl,21,success,,2026-05-19T17:47:11+00:00,original
pit,2025,9963.0,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/pit/year=2025/session_key=9963.jsonl,82,success,,2026-05-19T17:48:00+00:00,original
pit,2025,9971.0,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/pit/year=2025/session_key=9971.jsonl,54,success,,2026-05-19T17:48:01+00:00,original
pit,2025,9979.0,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/pit/year=2025/session_key=9979.jsonl,40,success,,2026-05-19T17:48:01+00:00,original
pit,2025,9987.0,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/pit/year=2025/session_key=9987.jsonl,37,success,,2026-05-19T17:48:01+00:00,original
pit,2025,9993.0,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/pit/year=2025/session_key=9993.jsonl,1,success,,2026-05-19T17:48:02+00:00,original
pit,2025,9998.0,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/pit/year=2025/session_key=9998.jsonl,25,success,,2026-05-19T17:48:02+00:00,original
pit,2025,10006.0,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/pit/year=2025/session_key=10006.jsonl,21,success,,2026-05-19T17:48:02+00:00,original
pit,2025,10014.0,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/pit/year=2025/session_key=10014.jsonl,42,success,,2026-05-19T17:48:03+00:00,original
pit,2025,10022.0,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/pit/year=2025/session_key=10022.jsonl,19,success,,2026-05-19T17:48:03+00:00,original
pit,2025,10028.0,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/pit/year=2025/session_key=10028.jsonl,20,success,,2026-05-19T17:48:03+00:00,original
pit,2025,10033.0,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/pit/year=2025/session_key=10033.jsonl,18,success,,2026-05-19T17:48:04+00:00,original
weather,2023,7779.0,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/weather/year=2023/session_key=7779.jsonl,148,success,,2026-05-19T17:48:04+00:00,original
weather,2023,7787.0,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/weather/year=2023/session_key=7787.jsonl,222,success,,2026-05-19T17:48:05+00:00,original
weather,2023,7953.0,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/weather/year=2023/session_key=7953.jsonl,161,success,,2026-05-19T17:48:05+00:00,original
weather,2023,9069.0,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/weather/year=2023/session_key=9069.jsonl,82,success,,2026-05-19T17:48:05+00:00,original
weather,2023,9070.0,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/weather/year=2023/session_key=9070.jsonl,160,success,,2026-05-19T17:48:06+00:00,original
weather,2023,9078.0,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/weather/year=2023/session_key=9078.jsonl,155,success,,2026-05-19T17:48:06+00:00,original
weather,2023,9094.0,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/weather/year=2023/session_key=9094.jsonl,176,success,,2026-05-19T17:48:07+00:00,original
weather,2023,9102.0,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/weather/year=2023/session_key=9102.jsonl,154,success,,2026-05-19T17:48:07+00:00,original
weather,2023,9110.0,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/weather/year=2023/session_key=9110.jsonl,162,success,,2026-05-19T17:48:08+00:00,original
weather,2023,9117.0,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/weather/year=2023/session_key=9117.jsonl,97,success,,2026-05-19T17:48:08+00:00,original
weather,2023,9118.0,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/weather/year=2023/session_key=9118.jsonl,153,success,,2026-05-19T17:48:08+00:00,original
weather,2023,9126.0,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/weather/year=2023/session_key=9126.jsonl,151,success,,2026-05-19T17:48:09+00:00,original
weather,2023,9133.0,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/weather/year=2023/session_key=9133.jsonl,164,success,,2026-05-19T17:48:09+00:00,original
weather,2023,9140.0,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/weather/year=2023/session_key=9140.jsonl,120,success,,2026-05-19T17:48:10+00:00,original
weather,2023,9141.0,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/weather/year=2023/session_key=9141.jsonl,150,success,,2026-05-19T17:48:10+00:00,original
weather,2023,9149.0,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/weather/year=2023/session_key=9149.jsonl,209,success,,2026-05-19T17:48:10+00:00,original
weather,2023,9157.0,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/weather/year=2023/session_key=9157.jsonl,156,success,,2026-05-19T17:48:11+00:00,original
weather,2023,9165.0,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/weather/year=2023/session_key=9165.jsonl,176,success,,2026-05-19T17:48:11+00:00,original
weather,2023,9221.0,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/weather/year=2023/session_key=9221.jsonl,159,success,,2026-05-19T17:49:01+00:00,original
weather,2024,9472.0,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/weather/year=2024/session_key=9472.jsonl,157,success,,2026-05-19T17:49:01+00:00,original
weather,2024,9480.0,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/weather/year=2024/session_key=9480.jsonl,146,success,,2026-05-19T17:49:01+00:00,original
weather,2024,9488.0,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/weather/year=2024/session_key=9488.jsonl,144,success,,2026-05-19T17:49:02+00:00,original
weather,2024,9496.0,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/weather/year=2024/session_key=9496.jsonl,181,success,,2026-05-19T17:49:02+00:00,original
weather,2024,9506.0,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/weather/year=2024/session_key=9506.jsonl,82,success,,2026-05-19T17:49:02+00:00,original
weather,2024,9507.0,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/weather/year=2024/session_key=9507.jsonl,150,success,,2026-05-19T17:49:03+00:00,original
weather,2024,9515.0,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/weather/year=2024/session_key=9515.jsonl,143,success,,2026-05-19T17:49:03+00:00,original
weather,2024,9523.0,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/weather/year=2024/session_key=9523.jsonl,200,success,,2026-05-19T17:49:04+00:00,original
weather,2024,9531.0,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/weather/year=2024/session_key=9531.jsonl,113,success,,2026-05-19T17:49:04+00:00,original
weather,2024,9539.0,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/weather/year=2024/session_key=9539.jsonl,154,success,,2026-05-19T17:49:04+00:00,original
weather,2024,9549.0,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/weather/year=2024/session_key=9549.jsonl,78,success,,2026-05-19T17:49:05+00:00,original
weather,2024,9550.0,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/weather/year=2024/session_key=9550.jsonl,143,success,,2026-05-19T17:49:05+00:00,original
weather,2024,9558.0,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/weather/year=2024/session_key=9558.jsonl,147,success,,2026-05-19T17:49:06+00:00,original
weather,2024,9566.0,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/weather/year=2024/session_key=9566.jsonl,155,success,,2026-05-19T17:49:06+00:00,original
weather,2024,9574.0,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/weather/year=2024/session_key=9574.jsonl,137,success,,2026-05-19T17:49:06+00:00,original
weather,2024,9582.0,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/weather/year=2024/session_key=9582.jsonl,153,success,,2026-05-19T17:49:07+00:00,original
weather,2024,9590.0,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/weather/year=2024/session_key=9590.jsonl,133,success,,2026-05-19T17:49:07+00:00,original
weather,2024,9598.0,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/weather/year=2024/session_key=9598.jsonl,152,success,,2026-05-19T17:49:07+00:00,original
weather,2024,9606.0,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/weather/year=2024/session_key=9606.jsonl,160,success,,2026-05-19T17:49:08+00:00,original
weather,2024,9616.0,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/weather/year=2024/session_key=9616.jsonl,81,success,,2026-05-19T17:49:08+00:00,original
weather,2024,9617.0,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/weather/year=2024/session_key=9617.jsonl,155,success,,2026-05-19T17:49:09+00:00,original
weather,2024,9625.0,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/weather/year=2024/session_key=9625.jsonl,159,success,,2026-05-19T17:49:09+00:00,original
weather,2024,9635.0,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/weather/year=2024/session_key=9635.jsonl,76,success,,2026-05-19T17:49:09+00:00,original
weather,2024,9636.0,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/weather/year=2024/session_key=9636.jsonl,201,success,,2026-05-19T17:49:10+00:00,original
weather,2024,9644.0,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/weather/year=2024/session_key=9644.jsonl,143,success,,2026-05-19T17:49:10+00:00,original
weather,2024,9654.0,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/weather/year=2024/session_key=9654.jsonl,74,success,,2026-05-19T17:49:11+00:00,original
weather,2024,9655.0,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/weather/year=2024/session_key=9655.jsonl,151,success,,2026-05-19T17:49:11+00:00,original
weather,2024,9662.0,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/weather/year=2024/session_key=9662.jsonl,148,success,,2026-05-19T17:49:11+00:00,original
weather,2024,9672.0,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/weather/year=2024/session_key=9672.jsonl,80,success,,2026-05-19T17:49:12+00:00,original
weather,2025,9883.0,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/weather/year=2025/session_key=9883.jsonl,89,success,,2026-05-19T17:50:00+00:00,original
weather,2025,9888.0,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/weather/year=2025/session_key=9888.jsonl,154,success,,2026-05-19T17:50:00+00:00,original
weather,2025,9896.0,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/weather/year=2025/session_key=9896.jsonl,161,success,,2026-05-19T17:50:01+00:00,original
weather,2025,9904.0,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/weather/year=2025/session_key=9904.jsonl,156,success,,2026-05-19T17:50:01+00:00,original
weather,2025,9912.0,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/weather/year=2025/session_key=9912.jsonl,144,success,,2026-05-19T17:50:02+00:00,original
weather,2025,9920.0,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/weather/year=2025/session_key=9920.jsonl,159,success,,2026-05-19T17:50:02+00:00,original
weather,2025,9928.0,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/weather/year=2025/session_key=9928.jsonl,136,success,,2026-05-19T17:50:02+00:00,original
weather,2025,9934.0,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/weather/year=2025/session_key=9934.jsonl,80,success,,2026-05-19T17:50:03+00:00,original
weather,2025,9939.0,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/weather/year=2025/session_key=9939.jsonl,223,success,,2026-05-19T17:50:03+00:00,original
weather,2025,9947.0,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/weather/year=2025/session_key=9947.jsonl,155,success,,2026-05-19T17:50:03+00:00,original
weather,2025,9955.0,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/weather/year=2025/session_key=9955.jsonl,161,success,,2026-05-19T17:50:04+00:00,original
weather,2025,9963.0,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/weather/year=2025/session_key=9963.jsonl,167,success,,2026-05-19T17:50:04+00:00,original
weather,2025,9971.0,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/weather/year=2025/session_key=9971.jsonl,155,success,,2026-05-19T17:50:05+00:00,original
weather,2025,9979.0,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/weather/year=2025/session_key=9979.jsonl,160,success,,2026-05-19T17:50:05+00:00,original
weather,2025,9987.0,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/weather/year=2025/session_key=9987.jsonl,150,success,,2026-05-19T17:50:05+00:00,original
weather,2025,9993.0,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/weather/year=2025/session_key=9993.jsonl,84,success,,2026-05-19T17:50:06+00:00,original
weather,2025,9998.0,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/weather/year=2025/session_key=9998.jsonl,154,success,,2026-05-19T17:50:06+00:00,original
weather,2025,10006.0,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/weather/year=2025/session_key=10006.jsonl,140,success,,2026-05-19T17:50:07+00:00,original
weather,2025,10014.0,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/weather/year=2025/session_key=10014.jsonl,158,success,,2026-05-19T17:50:07+00:00,original
weather,2025,10022.0,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/weather/year=2025/session_key=10022.jsonl,142,success,,2026-05-19T17:50:07+00:00,original
weather,2025,10028.0,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/weather/year=2025/session_key=10028.jsonl,114,success,,2026-05-19T17:50:08+00:00,original
weather,2025,10033.0,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/weather/year=2025/session_key=10033.jsonl,149,success,,2026-05-19T17:50:08+00:00,original
position,2023,7779.0,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/position/year=2023/session_key=7779.jsonl,343,success,,2026-05-19T17:50:09+00:00,original
position,2023,7787.0,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/position/year=2023/session_key=7787.jsonl,479,success,,2026-05-19T17:50:09+00:00,original
position,2023,7953.0,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/position/year=2023/session_key=7953.jsonl,666,success,,2026-05-19T17:50:09+00:00,original
position,2023,9069.0,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/position/year=2023/session_key=9069.jsonl,98,success,,2026-05-19T17:50:10+00:00,original
position,2023,9070.0,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/position/year=2023/session_key=9070.jsonl,325,success,,2026-05-19T17:50:10+00:00,original
position,2023,9078.0,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/position/year=2023/session_key=9078.jsonl,430,success,,2026-05-19T17:50:11+00:00,original
position,2023,9094.0,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/position/year=2023/session_key=9094.jsonl,300,success,,2026-05-19T17:50:11+00:00,original
position,2023,9157.0,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/position/year=2023/session_key=9157.jsonl,472,success,,2026-05-19T17:51:00+00:00,original
position,2023,9165.0,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/position/year=2023/session_key=9165.jsonl,405,success,,2026-05-19T17:51:00+00:00,original
position,2023,9173.0,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/position/year=2023/session_key=9173.jsonl,523,success,,2026-05-19T17:51:01+00:00,original
position,2023,9181.0,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/position/year=2023/session_key=9181.jsonl,564,success,,2026-05-19T17:51:01+00:00,original
position,2023,9189.0,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/position/year=2023/session_key=9189.jsonl,628,success,,2026-05-19T17:51:01+00:00,original
position,2023,9197.0,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/position/year=2023/session_key=9197.jsonl,692,success,,2026-05-19T17:51:02+00:00,original
position,2023,9204.0,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/position/year=2023/session_key=9204.jsonl,189,success,,2026-05-19T17:51:02+00:00,original
position,2023,9205.0,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/position/year=2023/session_key=9205.jsonl,444,success,,2026-05-19T17:51:03+00:00,original
position,2023,9212.0,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/position/year=2023/session_key=9212.jsonl,141,success,,2026-05-19T17:51:03+00:00,original
position,2023,9213.0,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/position/year=2023/session_key=9213.jsonl,537,success,,2026-05-19T17:51:03+00:00,original
position,2023,9220.0,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/position/year=2023/session_key=9220.jsonl,358,success,,2026-05-19T17:51:04+00:00,original
position,2023,9221.0,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/position/year=2023/session_key=9221.jsonl,1058,success,,2026-05-19T17:51:04+00:00,original
position,2024,9472.0,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/position/year=2024/session_key=9472.jsonl,698,success,,2026-05-19T17:51:05+00:00,original
position,2024,9480.0,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/position/year=2024/session_key=9480.jsonl,229,success,,2026-05-19T17:51:05+00:00,original
position,2024,9488.0,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/position/year=2024/session_key=9488.jsonl,442,success,,2026-05-19T17:51:05+00:00,original
position,2024,9496.0,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/position/year=2024/session_key=9496.jsonl,443,success,,2026-05-19T17:51:06+00:00,original
position,2024,9506.0,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/position/year=2024/session_key=9506.jsonl,160,success,,2026-05-19T17:51:06+00:00,original
position,2024,9507.0,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/position/year=2024/session_key=9507.jsonl,403,success,,2026-05-19T17:51:06+00:00,original
position,2024,9515.0,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/position/year=2024/session_key=9515.jsonl,308,success,,2026-05-19T17:51:07+00:00,original
position,2024,9523.0,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/position/year=2024/session_key=9523.jsonl,127,success,,2026-05-19T17:51:07+00:00,original
position,2024,9531.0,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/position/year=2024/session_key=9531.jsonl,406,success,,2026-05-19T17:51:08+00:00,original
position,2024,9539.0,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/position/year=2024/session_key=9539.jsonl,744,success,,2026-05-19T17:51:08+00:00,original
position,2024,9549.0,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/position/year=2024/session_key=9549.jsonl,78,success,,2026-05-19T17:51:08+00:00,original
position,2024,9550.0,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/position/year=2024/session_key=9550.jsonl,591,success,,2026-05-19T17:51:09+00:00,original
position,2024,9558.0,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/position/year=2024/session_key=9558.jsonl,252,success,,2026-05-19T17:51:09+00:00,original
position,2024,9566.0,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/position/year=2024/session_key=9566.jsonl,552,success,,2026-05-19T17:51:10+00:00,original
position,2024,9574.0,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/position/year=2024/session_key=9574.jsonl,539,success,,2026-05-19T17:51:10+00:00,original
position,2024,9582.0,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/position/year=2024/session_key=9582.jsonl,540,success,,2026-05-19T17:51:10+00:00,original
position,2024,9590.0,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/position/year=2024/session_key=9590.jsonl,482,success,,2026-05-19T17:51:11+00:00,original
position,2024,9598.0,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/position/year=2024/session_key=9598.jsonl,359,success,,2026-05-19T17:51:11+00:00,original
position,2024,9662.0,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/position/year=2024/session_key=9662.jsonl,508,success,,2026-05-19T17:52:00+00:00,original
position,2024,9672.0,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/position/year=2024/session_key=9672.jsonl,209,success,,2026-05-19T17:52:00+00:00,original
position,2024,9673.0,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/position/year=2024/session_key=9673.jsonl,617,success,,2026-05-19T17:52:00+00:00,original
position,2025,9693.0,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/position/year=2025/session_key=9693.jsonl,335,success,,2026-05-19T17:52:01+00:00,original
position,2025,9839.0,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/position/year=2025/session_key=9839.jsonl,668,success,,2026-05-19T17:52:01+00:00,original
position,2025,9845.0,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/position/year=2025/session_key=9845.jsonl,175,success,,2026-05-19T17:52:02+00:00,original
position,2025,9850.0,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/position/year=2025/session_key=9850.jsonl,476,success,,2026-05-19T17:52:02+00:00,original
position,2025,9858.0,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/position/year=2025/session_key=9858.jsonl,329,success,,2026-05-19T17:52:02+00:00,original
position,2025,9864.0,/content/drive/MyDrive/openf1_big_data_pipeline/data/bronze/position/year=2025/session_key=9864.jsonl,148,success,,2026-05-19T17:52:03+00:00,original
